성과사업명,가중논문수,가중특허수,Y_총가중성과
한국원자력연구원연구운영비지원(R&D)(주요사업비),207.42662337662335,278.8333333333333,486.25995670995667
한국과학기술원연구운영비지원(주요사업비),220.53261904761905,261.3666666666667,481.8992857142857
지역특화산업육성(산업부),2.5833333333333335,478.5,481.0833333333333
작물시험연구,137.48333333333332,343.05,480.5333333333333
권역별신산업육성사업(R&D),37.81666666666666,442.29999933333335,480.116666
기초연구기반구축,409.66361138861134,68.64285714285714,478.30646853146845
ICTR&D혁신바우처지원사업(예타),26.95952380952381,451.23333333333335,478.1928571428572
"범부처전주기의료기기연구개발(과기부,산업부,복지부)",175.70238095238093,299.5333333333333,475.23571428571427
범부처전주기신약개발,24.883333333333333,449.5095238095238,474.3928571428571
물관리연구(R&D),205.45,268.3333333333333,473.7833333333333
국제과학비즈니스벨트조성,207.26309523809525,265.39666666666665,472.6597619047619
지식서비스산업기술개발,26.2,444.8333333333333,471.0333333333333
바이오의료기기산업핵심기술개발사업,107.21666666666667,362.98571428571427,470.20238095238096
한국해양과학기술원연구운영비지원,216.22619047619048,252.25,468.4761904761905
수출전략기술개발(R&D),131.75,334.08333066666665,465.83333066666665
자동차산업기술개발(R&D),49.53333333333333,415.656657,465.1899903333333
한국과학기술원연구운영비지원(R&D)(주요사업비),239.18888888888887,225.90796233333333,465.0968512222222
자율주행기술개발혁신사업,37.916666666666664,425.0,462.9166666666667
디지털콘텐츠원천기술개발(R&D),61.416666666666664,398.9,460.31666666666666
기초연구기반구축(R&D),448.62175324675314,8.166666666666666,456.78841991341983
시스템산업거점기관지원,17.416666666666668,434.23333333333335,451.65000000000003
바이오산업기술개발(R&D),93.52777777777777,357.699659,451.22743677777777
산업전문인력역량강화(산업부),232.01666666666665,219.2,451.21666666666664
에너지인력양성(에특)(R&D),288.5333333333333,161.53333333333333,450.0666666666666
실감콘텐츠핵심기술개발,42.11666666666667,397.9166666666667,440.03333333333336
바이오의료기기산업핵심기술개발,79.56666666666666,359.5,439.06666666666666
창의산업거점기관지원(R&D),19.2,414.9166666666667,434.1166666666667
생물자원발굴및분류연구(R&D),374.7833333333333,56.333333,431.1166663333333
산업전문인력역량강화,195.6690476190476,230.98333333333332,426.6523809523809
시스템산업기술개발기반구축(R&D),3.083333333333333,418.0833333333333,421.16666666666663
"한국화학연구원연구운영비지원(일반,R&D)(주요사업비)",62.70555555555555,358.24251,420.94806555555556
차세대지능형반도체기술개발(설계),29.416666666666664,390.8,420.2166666666667
차세대정보·컴퓨팅기술개발,157.54333333333332,261.76666666666665,419.30999999999995
지중환경오염위해관리기술개발사업(R&D),157.81666666666666,259.5,417.31666666666666
신성장동력장비경쟁력강화,38.763333333333335,376.75,415.5133333333333
자원개발기술개발,102.51666666666667,311.45238095238096,413.9690476190476
"자율주행기술개발혁신사업(국토부,부처간협업)",27.5,382.3333333333333,409.8333333333333
연구장비공동활용지원,9.938095238095238,399.266666,409.2047612380952
저작권보호및이용활성화기술개발,17.53333333333333,390.6666666666667,408.20000000000005
한국과학기술정보연구원연구운영비지원,183.91465756465757,218.83333333333334,402.7479908979909
조선해양산업핵심기술개발사업(R&D),90.33333333333333,311.45238095238096,401.7857142857143
식품등안전관리,248.78333333333333,151.58333333333334,400.3666666666667
소재부품산업전문기술개발사업,16.333333333333332,383.3333333333333,399.66666666666663
농업실용화기술R&D지원(R&D),1.0,397.0,398.0
전자시스템전문기술개발사업(R&D),22.5,375.1666666666667,397.6666666666667
규제자유특구혁신사업육성(R&D),5.75,391.91666533333336,397.66666533333336
농업첨단핵심기술개발사업(R&D),167.91666666666666,228.44999966666666,396.36666633333334
전자부품산업핵심기술개발(R&D),42.449999999999996,352.96666666666664,395.41666666666663
자원개발기술개발(R&D),108.73333333333333,286.56904761904764,395.302380952381
인재활용확산지원(R&D),275.67682539682534,118.280912,393.95773739682534
국가과학기술연구회운영비지원,125.60277777777777,265.2,390.80277777777775
재난안전관리업무지원기술개발(R&D),34.416666666666664,356.0,390.4166666666667
시스템산업거점기관지원(R&D),6.416666666666666,383.6166656666667,390.03333233333336
전략핵심소재자립화기술개발,0.0,389.90876623376624,389.90876623376624
극지연구소운영지원(R&D)(주요사업비),293.29999999999995,92.233332,385.533332
한국원자력연구원연구운영비지원(주요사업비),127.85952380952381,256.45,384.3095238095238
디자인혁신역량강화,3.9,376.8333333333333,380.7333333333333
해양수산환경기술개발,227.73333333333332,150.58333333333334,378.31666666666666
"민군기술협력(R&D)(산업부,방사청,과기부)",42.78333333333333,333.56666666666666,376.35
기계장비산업기술개발(R&D),21.583333333333332,350.233326,371.8166593333333
극지연구소연구운영비지원,283.46666666666664,87.95,371.41666666666663
블록체인융합기술개발(R&D),24.166666666666664,345.16666433333336,369.33333100000004
교통물류연구(R&D)(일반),45.0,324.15,369.15
한국해양과학기술원운영지원(R&D)(주요사업비),218.13333333333333,150.28333266666667,368.41666599999996
수소에너지혁신기술개발(R&D),212.01948051948048,153.09339857289376,365.1128790923742
범부처재생의료기술개발사업,169.96281385281384,194.16071428571428,364.1235281385281
해양극지기초원천기술개발,225.57738095238093,136.31333333333333,361.89071428571424
에너지국제공동연구(전력기금),127.1,233.58333333333334,360.68333333333334
나노융합2020,38.96666666666667,320.75,359.7166666666667
환경융합신기술개발,97.38333333333333,260.6666666666667,358.05
범부처전주기신약개발(R&D),25.71190476190476,331.3333323333333,357.04523709523806
ICT융합산업혁신기술개발(R&D),33.916666666666664,321.532661,355.4493276666667
대구경북과학기술원연구운영비지원,82.35952380952381,272.6666666666667,355.0261904761905
한국화학연구원연구운영비지원(소부장회계),114.85595238095236,237.05952380952377,351.9154761904761
인공지능중심산업융합집적단지조성(R&D),32.99999999999999,318.37975823809523,351.37975823809523
스마트제조혁신기술개발,16.666666666666664,331.9166666666667,348.58333333333337
차세대통신네트워크산업원천기술개발,18.916666666666668,325.6666666666667,344.58333333333337
농업첨단핵심기술개발사업,194.65,148.83333333333334,343.48333333333335
창의산업거점기관지원,30.166666666666668,311.78333333333336,341.95000000000005
청정화력핵심기술개발,65.15,275.4690476190476,340.6190476190476
중장기과학수사감정기법연구개발(R&D),81.5,258.5,340.0
화학사고대응환경기술개발사업(R&D),127.36666666666666,210.16666666666666,337.5333333333333
가축질병대응기술개발(R&D),70.06666666666666,264.11904366666664,334.1857103333333
농업실용화기술R&D지원,5.0,329.0,334.0
미래해양산업기술개발사업(해수부),37.25,296.1666666666667,333.4166666666667
해양수산환경기술개발(R&D),237.97,93.58333333333333,331.55333333333334
창의산업전문기술개발(R&D),17.75,313.1666666666667,330.9166666666667
사람중심인공지능핵심원천기술개발,69.87539682539682,258.6561904761905,328.5315873015873
농림축산식품연구센터지원,173.26666666666665,151.6,324.8666666666667
광주과학기술원연구운영비지원(0.5),242.16507936507935,82.2,324.36507936507934
생산시스템산업전문기술개발(R&D),28.866666666666667,295.1666666666667,324.03333333333336
센서산업고도화전문기술개발사업(R&D),60.38333333333333,263.51666566666665,323.899999
바이오그린연계농생명혁신기술개발,108.3,215.15,323.45
한의약선도기술개발,200.89285714285714,119.58333333333333,320.4761904761905
"국가신약개발사업(과기부,복지부,산업부)",36.8095238095238,283.2404151404151,320.0499389499389
선박해양플랜트연구소운영지원(주요사업비),55.53333333333333,264.1666666666667,319.70000000000005
공정·품질기술개발,0.3333333333333333,318.3666666666667,318.7
전력산업융합핵심기술개발,52.0,266.25,318.25
한국세라믹기술원출연(R&D),85.05,232.83333333333334,317.8833333333333
미래해양산업기술개발사업(R&D),27.5,290.1047619047619,317.6047619047619
지역신산업선도인력양성(R&D),88.20666666666666,228.42857142857142,316.6352380952381
지역연구개발혁신지원,34.05,281.43932178932175,315.48932178932176
공공복지안전연구사업,141.12619047619046,173.43333333333334,314.5595238095238
선도형특성화연구사업(R&D),164.03333333333333,149.616664,313.6499973333333
임업기술연구개발,100.08333333333333,211.58333333333334,311.6666666666667
아태이론물리센터지원,311.38575036075036,0.0,311.38575036075036
전자시스템산업기술개발사업,27.316666666666666,283.5722222222222,310.88888888888886
산업기술알키미스트프로젝트사업,87.31904761904761,223.3397186147186,310.6587662337662
FTA대응경쟁력향상기술개발(R&D),128.5,181.5,310.0
극지연구소운영지원(주요사업비),238.29999999999998,71.31666666666666,309.6166666666667
2단계연구중심대학육성(0.5),0.0,309.0,309.0
산업융합기술산업핵심기술개발사업,49.3,259.3666666666667,308.6666666666667
한국해양과학기술원운영지원(주요사업비),154.89999999999998,153.6,308.5
광주과학기술원연구운영비지원(R&D)(주요사업비),217.1765873015873,89.38332866666667,306.55991596825396
저작권보호및이용활성화기술개발(R&D),14.0,292.5,306.5
엔지니어링핵심기술개발(R&D),85.81666666666666,219.83333333333334,305.65
항공우주부품기술개발(R&D),63.06666666666666,242.0,305.06666666666666
작물시험연구(R&D),94.5,209.5,304.0
광주과학기술원연구운영비지원(주요사업비),231.68261904761903,72.23333333333333,303.9159523809524
한국재료연구원연구운영비지원(주요사업비),151.83809523809524,151.98571428571427,303.8238095238095
국가핵융합연구소연구운영비지원(R&D)(주요사업비),157.33333333333334,145.99999966666667,303.33333300000004
우주핵심기술개발,135.3357142857143,167.24666666666667,302.58238095238096
암연구소및국가암관리사업본부운영(주요사업비),268.31666666666666,31.476190476190474,299.79285714285714
한국과학기술정보연구원연구운영비지원(R&D)(주요사업비),159.8612193362193,138.08333233333335,297.94455166955265
교통물류연구(R&D),42.75,254.33333033333332,297.0833303333333
식품등안전관리(R&D),196.98333333333332,97.83333333333333,294.81666666666666
혁신성장연계지능형반도체선도기술개발(R&D),63.55662337662337,230.55137633333334,294.1079997099567
기술성과활용촉진(R&D),10.416666666666664,283.2833336666667,293.7000003333334
아태이론물리센터지원(R&D),293.4099567099567,0.0,293.4099567099567
농림축산식품연구센터지원(R&D),107.6,183.51666666666665,291.1166666666667
시스템산업미래성장동력(R&D),37.65,252.83333333333334,290.48333333333335
전자부품산업핵심기술개발,22.266666666666666,266.3333333333333,288.59999999999997
해양과학조사및예보기술개발,152.658,134.16666666666666,286.82466666666664
울산과학기술원연구운영비지원(0.5),153.5547619047619,132.91666666666666,286.47142857142853
농업정책지원기술개발사업(R&D),73.08333333333333,212.89999733333335,285.9833306666667
국제과학비즈니스벨트조성(R&D),131.49523809523808,154.433328,285.92856609523807
국립환경과학원연구사업,189.25,96.5,285.75
포스트게놈신산업육성을위한다부처유전체사업(R&D)(농림부),146.9202380952381,137.31904828571427,284.23928638095236
감염병관리기술개발연구(R&D),121.79523809523809,161.38266266666665,283.17790076190477
선박해양플랜트연구소운영지원(R&D)(주요사업비),53.083333333333336,227.499999,280.5833323333333
기술사업화지원(R&D),41.233333333333334,239.16666633333332,280.39999966666664
수산식품산업기술개발(R&D),88.0,191.66666666666666,279.66666666666663
해양극지기초원천기술개발(R&D),194.44166666666663,84.76666633333333,279.208333
산업현장핵심기술수시개발(R&D),9.5,268.5,278.0
만성병관리기술개발연구(R&D),268.2680952380952,9.499999666666666,277.7680949047619
안전성평가기술개발연구,219.325,58.05,277.375
